customer_id,Age_Groups,gender,job_industry_category,state,owns_car,wealth_segment,Customer_Class
3156,Age : 41 - 60,Male,Financial Services,NSW,No,Mass Customer,Very Important
3157,Age : 21 - 40,Male,Retail,NSW,Yes,Mass Customer,Important
3158,Age : 41 - 60,Male,Telecommunications,QLD,Yes,Mass Customer,Not Important
3159,Age : 41 - 60,Male,Financial Services,VIC,No,Affluent Customer,General
3160,Age : 41 - 60,Male,IT,NSW,No,Mass Customer,General
3161,Age : 41 - 60,Female,Financial Services,VIC,Yes,Mass Customer,Very Important
3162,Age : 41 - 60,Female,Argiculture,NSW,Yes,Mass Customer,General
3163,Age : 41 - 60,Male,Argiculture,NSW,No,Affluent Customer,Not Important
3164,Age : 21 - 40,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
3165,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Affluent Customer,Very Important
3166,Age : 61 - 80,Male,Health,NSW,No,Mass Customer,General
3167,Age : 21 - 40,Male,Property,VIC,No,Mass Customer,General
3168,Age : 41 - 60,Male,Health,QLD,No,Affluent Customer,General
3169,Age : 41 - 60,Male,IT,VIC,Yes,Mass Customer,Not Important
3170,Age : 41 - 60,Female,Entertainment,VIC,No,Mass Customer,Not Important
3171,Age : 41 - 60,Male,Financial Services,NSW,Yes,Affluent Customer,Very Important
3172,Age : 41 - 60,Female,Retail,QLD,No,Affluent Customer,Not Important
3173,Age : 0 - 20,Male,Health,VIC,Yes,Mass Customer,Not Important
3174,Age : 41 - 60,Female,Financial Services,NSW,No,Affluent Customer,Very Important
3175,Age : 21 - 40,Male,Health,VIC,No,Mass Customer,Important
3178,Age : 41 - 60,Male,Retail,QLD,Yes,Mass Customer,General
3179,Age : 21 - 40,Male,Entertainment,NSW,Yes,Affluent Customer,Not Important
3180,Age : 41 - 60,Male,IT,NSW,Yes,Mass Customer,General
3181,Age : 41 - 60,Male,Financial Services,NSW,No,High Net Worth,Very Important
3182,Age : 41 - 60,Female,Financial Services,NSW,No,Affluent Customer,Very Important
3183,Age : 41 - 60,Male,Health,VIC,No,Mass Customer,Important
3184,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Affluent Customer,Very Important
3185,Age : 61 - 80,Male,Financial Services,NSW,No,Mass Customer,General
3187,Age : 41 - 60,Male,Financial Services,NSW,Yes,Mass Customer,Very Important
3188,Age : 21 - 40,Male,Financial Services,VIC,No,Mass Customer,Important
3189,Age : 41 - 60,Male,Financial Services,QLD,No,Mass Customer,Important
3191,Age : 61 - 80,Female,Financial Services,QLD,Yes,Affluent Customer,Not Important
3192,Age : 41 - 60,Female,Financial Services,VIC,Yes,High Net Worth,Important
3193,Age : 41 - 60,Female,Property,NSW,No,High Net Worth,General
3194,Age : 41 - 60,Male,Manufacturing,QLD,No,Mass Customer,Important
3195,Age : 21 - 40,Female,Manufacturing,NSW,No,Mass Customer,Very Important
3196,Age : 41 - 60,Female,Health,VIC,No,Mass Customer,Important
3197,Age : 41 - 60,Male,Health,NSW,No,High Net Worth,Important
3198,Age : 21 - 40,Male,Manufacturing,VIC,Yes,Mass Customer,Important
3200,Age : 21 - 40,Female,Manufacturing,QLD,No,Mass Customer,Important
3201,Age : 0 - 20,Male,Financial Services,NSW,Yes,Mass Customer,Not Important
3202,Age : 21 - 40,Male,Financial Services,NSW,Yes,Mass Customer,Very Important
3204,Age : 21 - 40,Female,Health,QLD,Yes,Mass Customer,General
3206,Age : 21 - 40,Female,Financial Services,NSW,No,Mass Customer,Very Important
3209,Age : 41 - 60,Female,Manufacturing,QLD,No,Affluent Customer,General
3210,Age : 21 - 40,Female,Manufacturing,VIC,No,Mass Customer,Important
3211,Age : 21 - 40,Female,Health,VIC,Yes,High Net Worth,General
3212,Age : 21 - 40,Female,Financial Services,NSW,No,Affluent Customer,Important
3213,Age : 41 - 60,Female,Telecommunications,VIC,Yes,Affluent Customer,Not Important
3214,Age : 21 - 40,Female,Financial Services,QLD,Yes,Mass Customer,Important
3216,Age : 21 - 40,Male,Manufacturing,QLD,Yes,Mass Customer,Important
3217,Age : 41 - 60,Female,Manufacturing,NSW,No,Mass Customer,Very Important
3218,Age : 41 - 60,Female,Argiculture,QLD,Yes,Mass Customer,Not Important
3219,Age : 21 - 40,Female,Financial Services,NSW,No,Mass Customer,Very Important
3220,Age : 41 - 60,Male,Manufacturing,NSW,No,Affluent Customer,Very Important
3221,Age : 61 - 80,Female,Property,QLD,Yes,High Net Worth,Not Important
3224,Age : 21 - 40,Female,Manufacturing,VIC,No,Affluent Customer,General
3225,Age : 21 - 40,Male,Health,NSW,Yes,Mass Customer,Very Important
3226,Age : 41 - 60,Female,Entertainment,VIC,No,Affluent Customer,Not Important
3227,Age : 21 - 40,Male,Manufacturing,VIC,No,Affluent Customer,General
3228,Age : 41 - 60,Female,Health,NSW,No,Mass Customer,Very Important
3229,Age : 41 - 60,Male,Retail,VIC,Yes,High Net Worth,General
3230,Age : 41 - 60,Female,Financial Services,VIC,No,Mass Customer,Very Important
3232,Age : 21 - 40,Female,Financial Services,VIC,Yes,Mass Customer,Important
3233,Age : 61 - 80,Male,Financial Services,VIC,Yes,Mass Customer,Not Important
3234,Age : 21 - 40,Male,Manufacturing,VIC,Yes,Mass Customer,Important
3235,Age : 41 - 60,Male,Property,VIC,Yes,Affluent Customer,Not Important
3236,Age : 21 - 40,Male,Manufacturing,VIC,Yes,Mass Customer,Important
3237,Age : 41 - 60,Female,Manufacturing,NSW,No,Mass Customer,Very Important
3238,Age : 41 - 60,Male,Retail,NSW,No,Mass Customer,Important
3239,Age : 41 - 60,Female,Health,VIC,No,High Net Worth,General
3241,Age : 21 - 40,Male,Manufacturing,QLD,Yes,Mass Customer,Important
3242,Age : 61 - 80,Female,Manufacturing,VIC,Yes,Affluent Customer,Not Important
3243,Age : 41 - 60,Male,Health,VIC,No,Mass Customer,Important
3244,Age : 61 - 80,Female,Financial Services,VIC,No,Mass Customer,Not Important
3245,Age : 61 - 80,Male,IT,NSW,No,High Net Worth,Not Important
3246,Age : 41 - 60,Female,Financial Services,QLD,Yes,Mass Customer,Important
3247,Age : 21 - 40,Female,Manufacturing,VIC,Yes,Mass Customer,Important
3249,Age : 21 - 40,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
3250,Age : 21 - 40,Male,Argiculture,QLD,Yes,High Net Worth,Not Important
3251,Age : 41 - 60,Female,Financial Services,NSW,Yes,High Net Worth,Very Important
3253,Age : 21 - 40,Female,Financial Services,NSW,Yes,High Net Worth,Important
3254,Age : 0 - 20,Female,Financial Services,QLD,No,Mass Customer,Not Important
3256,Age : 21 - 40,Female,Financial Services,QLD,No,Affluent Customer,General
3258,Age : 41 - 60,Female,Retail,NSW,Yes,Mass Customer,Very Important
3260,Age : 41 - 60,Female,Telecommunications,QLD,No,High Net Worth,Not Important
3261,Age : 41 - 60,Male,Property,NSW,Yes,Mass Customer,Important
3262,Age : 41 - 60,Male,Entertainment,QLD,No,Mass Customer,Not Important
3263,Age : 21 - 40,Female,Manufacturing,NSW,No,Affluent Customer,Important
3264,Age : 41 - 60,Male,Financial Services,NSW,Yes,Mass Customer,Very Important
3265,Age : 41 - 60,Male,Health,VIC,No,High Net Worth,General
3267,Age : 21 - 40,Male,Property,NSW,Yes,High Net Worth,General
3268,Age : 21 - 40,Female,Manufacturing,VIC,No,Mass Customer,Important
3270,Age : 61 - 80,Male,Financial Services,VIC,Yes,Mass Customer,Not Important
3271,Age : 21 - 40,Female,Property,NSW,Yes,High Net Worth,General
3273,Age : 41 - 60,Female,Entertainment,VIC,No,Mass Customer,Not Important
3274,Age : 41 - 60,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
3275,Age : 41 - 60,Female,Manufacturing,NSW,No,Mass Customer,Very Important
3278,Age : 21 - 40,Male,Financial Services,QLD,No,Affluent Customer,General
3279,Age : 61 - 80,Male,Financial Services,NSW,No,Mass Customer,General
3280,Age : 21 - 40,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
3282,Age : 61 - 80,Female,Health,NSW,No,High Net Worth,Not Important
3283,Age : 41 - 60,Female,Property,NSW,Yes,Mass Customer,Important
3284,Age : 21 - 40,Female,Retail,VIC,No,Affluent Customer,Not Important
3285,Age : 21 - 40,Male,Health,VIC,Yes,Affluent Customer,General
3286,Age : 41 - 60,Male,Entertainment,VIC,No,Mass Customer,Not Important
3289,Age : 41 - 60,Male,Property,NSW,No,Mass Customer,Important
3290,Age : 41 - 60,Male,Manufacturing,VIC,Yes,High Net Worth,Important
3291,Age : 61 - 80,Female,Manufacturing,NSW,No,Mass Customer,General
3292,Age : 41 - 60,Male,Retail,NSW,Yes,Affluent Customer,General
3294,Age : 21 - 40,Female,Manufacturing,VIC,No,Affluent Customer,General
3295,Age : 41 - 60,Male,Retail,VIC,Yes,High Net Worth,General
3296,Age : 41 - 60,Female,Financial Services,NSW,Yes,Affluent Customer,Very Important
3297,Age : 41 - 60,Male,Manufacturing,VIC,No,Mass Customer,Very Important
3299,Age : 21 - 40,Female,Manufacturing,VIC,Yes,Affluent Customer,General
3300,Age : 41 - 60,Male,Retail,NSW,No,Mass Customer,Important
3302,Age : 61 - 80,Male,Financial Services,NSW,No,Affluent Customer,Not Important
3303,Age : 41 - 60,Male,Telecommunications,VIC,Yes,Affluent Customer,Not Important
3305,Age : 41 - 60,Male,Health,NSW,Yes,Mass Customer,Very Important
3306,Age : 21 - 40,Male,Financial Services,NSW,No,Mass Customer,Very Important
3307,Age : 41 - 60,Female,Health,QLD,No,High Net Worth,General
3308,Age : 41 - 60,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
3310,Age : 41 - 60,Female,Property,NSW,Yes,Affluent Customer,General
3311,Age : 21 - 40,Female,Manufacturing,QLD,Yes,Mass Customer,Important
3313,Age : 21 - 40,Female,Property,NSW,Yes,High Net Worth,General
3314,Age : 41 - 60,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
3315,Age : 21 - 40,Female,Property,VIC,Yes,Mass Customer,General
3317,Age : 41 - 60,Male,Financial Services,VIC,Yes,Mass Customer,Important
3318,Age : 41 - 60,Male,Manufacturing,NSW,Yes,High Net Worth,Very Important
3319,Age : 41 - 60,Female,Financial Services,VIC,Yes,Affluent Customer,General
3320,Age : 21 - 40,Female,Manufacturing,VIC,No,High Net Worth,General
3323,Age : 41 - 60,Male,Health,QLD,No,High Net Worth,General
3324,Age : 41 - 60,Male,Health,VIC,Yes,Mass Customer,Important
3325,Age : 21 - 40,Male,Manufacturing,NSW,No,High Net Worth,Important
3326,Age : 41 - 60,Male,Manufacturing,NSW,Yes,High Net Worth,Very Important
3327,Age : 41 - 60,Male,Manufacturing,VIC,No,Mass Customer,Very Important
3328,Age : 41 - 60,Female,Health,QLD,No,Mass Customer,Important
3330,Age : 61 - 80,Female,Health,NSW,Yes,Mass Customer,General
3331,Age : 41 - 60,Female,Financial Services,VIC,No,Mass Customer,Very Important
3332,Age : 21 - 40,Female,Health,NSW,No,Mass Customer,Very Important
3333,Age : 41 - 60,Female,Property,NSW,Yes,Mass Customer,Important
3334,Age : 41 - 60,Female,Health,NSW,Yes,Mass Customer,Very Important
3335,Age : 21 - 40,Male,Health,QLD,No,Mass Customer,General
3336,Age : 41 - 60,Male,Manufacturing,QLD,Yes,Mass Customer,Important
3337,Age : 41 - 60,Male,Argiculture,QLD,Yes,Mass Customer,Not Important
3338,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
3339,Age : 21 - 40,Male,Health,VIC,No,Mass Customer,Important
3341,Age : 21 - 40,Female,Retail,NSW,Yes,Affluent Customer,General
3342,Age : 21 - 40,Male,Entertainment,NSW,No,Mass Customer,General
3345,Age : 41 - 60,Male,Financial Services,QLD,No,High Net Worth,General
3346,Age : 21 - 40,Female,Financial Services,QLD,No,High Net Worth,General
3347,Age : 21 - 40,Male,Entertainment,VIC,Yes,High Net Worth,Not Important
3348,Age : 61 - 80,Female,Health,NSW,Yes,High Net Worth,Not Important
3349,Age : 21 - 40,Male,Argiculture,VIC,No,Affluent Customer,Not Important
3350,Age : 41 - 60,Male,Manufacturing,NSW,No,Affluent Customer,Very Important
3352,Age : 21 - 40,Male,Manufacturing,VIC,No,Affluent Customer,General
3354,Age : 41 - 60,Male,Manufacturing,VIC,Yes,Mass Customer,Very Important
3355,Age : 21 - 40,Female,Manufacturing,QLD,No,Mass Customer,Important
3356,Age : 61 - 80,Male,Financial Services,VIC,Yes,Mass Customer,Not Important
3357,Age : 21 - 40,Male,Manufacturing,QLD,No,Affluent Customer,General
3358,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Affluent Customer,Very Important
3360,Age : 41 - 60,Female,Health,NSW,No,Affluent Customer,Important
3361,Age : 41 - 60,Female,Property,NSW,Yes,Mass Customer,Important
3362,Age : 41 - 60,Male,Financial Services,QLD,No,Affluent Customer,General
3363,Age : 0 - 20,Male,Manufacturing,QLD,Yes,High Net Worth,Not Important
3364,Age : 21 - 40,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
3366,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
3367,Age : 0 - 20,Female,Entertainment,VIC,Yes,Mass Customer,Not Important
3368,Age : 41 - 60,Female,Financial Services,NSW,No,Affluent Customer,Very Important
3371,Age : 41 - 60,Female,Retail,QLD,No,Mass Customer,General
3372,Age : 61 - 80,Male,Telecommunications,NSW,No,High Net Worth,Not Important
3373,Age : 21 - 40,Female,Health,NSW,No,Mass Customer,Very Important
3374,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
3375,Age : 21 - 40,Male,Financial Services,NSW,Yes,High Net Worth,Important
3376,Age : 21 - 40,Female,Manufacturing,NSW,No,Mass Customer,Very Important
3377,Age : 21 - 40,Male,Manufacturing,QLD,Yes,Mass Customer,Important
3378,Age : 41 - 60,Female,Financial Services,VIC,No,Affluent Customer,General
3379,Age : 21 - 40,Female,Health,VIC,Yes,Mass Customer,Important
3380,Age : 61 - 80,Male,Manufacturing,VIC,Yes,High Net Worth,Not Important
3383,Age : 21 - 40,Male,Financial Services,VIC,Yes,Affluent Customer,General
3385,Age : 41 - 60,Female,Argiculture,NSW,No,Mass Customer,General
3386,Age : 21 - 40,Male,IT,NSW,Yes,High Net Worth,Not Important
3387,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Affluent Customer,Very Important
3388,Age : 21 - 40,Male,Retail,NSW,No,Mass Customer,Important
3391,Age : 21 - 40,Male,Manufacturing,VIC,No,Mass Customer,Important
3392,Age : 41 - 60,Male,Financial Services,NSW,No,Mass Customer,Very Important
3393,Age : 61 - 80,Female,Retail,NSW,Yes,Mass Customer,Not Important
3394,Age : 41 - 60,Male,Health,NSW,No,Mass Customer,Very Important
3395,Age : 21 - 40,Male,Financial Services,VIC,No,Mass Customer,Important
3396,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
3397,Age : 21 - 40,Female,IT,QLD,No,Mass Customer,Not Important
3399,Age : 21 - 40,Male,Financial Services,NSW,No,Mass Customer,Very Important
3400,Age : 21 - 40,Female,Financial Services,VIC,Yes,Mass Customer,Important
3401,Age : 21 - 40,Female,Telecommunications,NSW,Yes,Mass Customer,Not Important
3402,Age : 21 - 40,Female,Retail,NSW,No,Mass Customer,Important
3403,Age : 21 - 40,Female,Financial Services,VIC,Yes,Mass Customer,Important
3404,Age : 41 - 60,Female,Property,NSW,No,Affluent Customer,General
3405,Age : 21 - 40,Female,Financial Services,QLD,Yes,Mass Customer,Important
3406,Age : 41 - 60,Female,IT,NSW,Yes,Mass Customer,General
3407,Age : 41 - 60,Male,Financial Services,VIC,Yes,High Net Worth,General
3408,Age : 41 - 60,Female,Manufacturing,QLD,No,Mass Customer,Important
3409,Age : 41 - 60,Female,Argiculture,QLD,No,Mass Customer,Not Important
3410,Age : 61 - 80,Female,Property,NSW,No,Mass Customer,Not Important
3413,Age : 21 - 40,Female,Financial Services,NSW,No,Mass Customer,Very Important
3415,Age : 41 - 60,Male,Property,NSW,Yes,High Net Worth,General
3416,Age : 41 - 60,Female,Manufacturing,VIC,Yes,Mass Customer,Very Important
3417,Age : 41 - 60,Female,Health,VIC,No,Mass Customer,Important
3418,Age : 41 - 60,Female,Health,NSW,No,High Net Worth,Important
3420,Age : 21 - 40,Male,Financial Services,QLD,Yes,Mass Customer,Important
3421,Age : 41 - 60,Female,Health,NSW,Yes,Affluent Customer,Important
3422,Age : 41 - 60,Female,Manufacturing,NSW,No,Mass Customer,Very Important
3423,Age : 0 - 20,Female,Health,VIC,No,Affluent Customer,Not Important
3424,Age : 41 - 60,Female,Manufacturing,VIC,Yes,Affluent Customer,Important
3425,Age : 21 - 40,Male,Manufacturing,VIC,Yes,Mass Customer,Important
3426,Age : 61 - 80,Male,Entertainment,NSW,No,Mass Customer,Not Important
3427,Age : 21 - 40,Male,Financial Services,NSW,Yes,Mass Customer,Very Important
3428,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
3429,Age : 41 - 60,Female,Health,NSW,No,High Net Worth,Important
3430,Age : 41 - 60,Male,Health,NSW,Yes,Affluent Customer,Important
3431,Age : 21 - 40,Male,Property,VIC,No,Affluent Customer,Not Important
3432,Age : 21 - 40,Female,Argiculture,QLD,Yes,Mass Customer,Not Important
3433,Age : 21 - 40,Female,Property,VIC,No,Mass Customer,General
3434,Age : 41 - 60,Female,Health,VIC,No,Mass Customer,Important
3436,Age : 61 - 80,Female,Financial Services,NSW,Yes,Mass Customer,General
3437,Age : 41 - 60,Male,Retail,VIC,No,High Net Worth,Not Important
3438,Age : 21 - 40,Male,Manufacturing,NSW,No,Mass Customer,Very Important
3440,Age : 61 - 80,Female,Manufacturing,NSW,No,Mass Customer,General
3441,Age : 21 - 40,Female,Manufacturing,VIC,Yes,High Net Worth,General
3442,Age : 41 - 60,Female,Retail,NSW,Yes,Mass Customer,Very Important
3444,Age : 41 - 60,Female,Manufacturing,VIC,No,Affluent Customer,General
3445,Age : 41 - 60,Male,Financial Services,VIC,Yes,Affluent Customer,General
3446,Age : 41 - 60,Male,Manufacturing,QLD,No,Mass Customer,Important
3447,Age : 41 - 60,Female,Financial Services,VIC,No,High Net Worth,Important
3448,Age : 41 - 60,Male,Financial Services,NSW,No,High Net Worth,Very Important
3449,Age : 41 - 60,Female,Argiculture,NSW,Yes,High Net Worth,Not Important
3450,Age : 21 - 40,Female,Retail,QLD,No,Mass Customer,General
3452,Age : 41 - 60,Female,Retail,NSW,No,Mass Customer,Very Important
3453,Age : 21 - 40,Female,Retail,QLD,No,Affluent Customer,Not Important
3457,Age : 61 - 80,Female,Manufacturing,VIC,No,Mass Customer,Not Important
3458,Age : 41 - 60,Male,Manufacturing,NSW,Yes,High Net Worth,Very Important
3459,Age : 0 - 20,Female,Entertainment,QLD,Yes,Mass Customer,Not Important
3460,Age : 0 - 20,Male,Financial Services,VIC,No,Mass Customer,Not Important
3461,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Affluent Customer,Very Important
3462,Age : 61 - 80,Female,Health,VIC,No,High Net Worth,Not Important
3463,Age : 21 - 40,Male,Financial Services,NSW,No,Affluent Customer,Important
3464,Age : 21 - 40,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
3465,Age : 41 - 60,Female,Manufacturing,NSW,Yes,High Net Worth,Very Important
3466,Age : 21 - 40,Male,IT,VIC,No,Mass Customer,Not Important
3467,Age : 21 - 40,Male,IT,QLD,No,Mass Customer,Not Important
3469,Age : 21 - 40,Female,Health,QLD,Yes,Mass Customer,General
3470,Age : 41 - 60,Female,Health,VIC,Yes,Affluent Customer,General
3471,Age : 61 - 80,Female,IT,NSW,Yes,High Net Worth,Not Important
3472,Age : 41 - 60,Male,Retail,NSW,Yes,Affluent Customer,General
3474,Age : 21 - 40,Male,Manufacturing,QLD,No,Mass Customer,Important
3475,Age : 21 - 40,Female,Retail,NSW,No,Affluent Customer,General
3476,Age : 21 - 40,Male,Manufacturing,NSW,No,Affluent Customer,Important
3477,Age : 21 - 40,Female,Financial Services,NSW,Yes,Affluent Customer,Important
3478,Age : 21 - 40,Male,Health,NSW,No,Mass Customer,Very Important
3479,Age : 41 - 60,Female,IT,VIC,No,Mass Customer,Not Important
3481,Age : 21 - 40,Male,Manufacturing,VIC,No,High Net Worth,General
3482,Age : 0 - 20,Female,Health,QLD,Yes,Affluent Customer,Not Important
3483,Age : 61 - 80,Male,Health,QLD,Yes,High Net Worth,Not Important
3484,Age : 41 - 60,Female,Financial Services,QLD,Yes,High Net Worth,General
3485,Age : 21 - 40,Female,Financial Services,NSW,Yes,High Net Worth,Important
3486,Age : 61 - 80,Male,Manufacturing,NSW,No,Mass Customer,General
3487,Age : 41 - 60,Female,Health,VIC,No,High Net Worth,General
3488,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
3489,Age : 41 - 60,Female,Argiculture,NSW,Yes,Mass Customer,General
3490,Age : 21 - 40,Male,Financial Services,NSW,No,High Net Worth,Important
3491,Age : 41 - 60,Female,Financial Services,VIC,No,Affluent Customer,General
3492,Age : 41 - 60,Male,Manufacturing,VIC,No,Mass Customer,Very Important
3493,Age : 41 - 60,Male,Health,NSW,No,High Net Worth,Important
3494,Age : 21 - 40,Male,Argiculture,NSW,No,High Net Worth,Not Important
3495,Age : 21 - 40,Female,Financial Services,NSW,No,High Net Worth,Important
3496,Age : 21 - 40,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
3497,Age : 21 - 40,Female,Manufacturing,VIC,Yes,Affluent Customer,General
3498,Age : 21 - 40,Female,Manufacturing,VIC,No,Mass Customer,Important
3499,Age : 41 - 60,Male,Manufacturing,QLD,Yes,Mass Customer,Important
3500,Age : 41 - 60,Female,Entertainment,NSW,No,Affluent Customer,Not Important
3501,Age : 41 - 60,Female,Telecommunications,NSW,Yes,Mass Customer,Not Important
3502,Age : 21 - 40,Male,Retail,NSW,Yes,High Net Worth,General
3503,Age : 41 - 60,Female,Financial Services,NSW,Yes,Affluent Customer,Very Important
3504,Age : 41 - 60,Female,Manufacturing,VIC,Yes,Mass Customer,Very Important
3505,Age : 41 - 60,Female,Retail,NSW,No,Mass Customer,Very Important
3506,Age : 41 - 60,Female,Financial Services,NSW,No,Mass Customer,Very Important
3507,Age : 61 - 80,Male,Financial Services,VIC,No,Mass Customer,Not Important
3508,Age : 21 - 40,Male,Health,VIC,No,Mass Customer,Important
3509,Age : 41 - 60,Female,Health,VIC,Yes,Mass Customer,Important
3511,Age : 41 - 60,Male,Health,VIC,No,Affluent Customer,General
3512,Age : 21 - 40,Male,Financial Services,NSW,Yes,Mass Customer,Very Important
3515,Age : 41 - 60,Female,Telecommunications,QLD,Yes,High Net Worth,Not Important
3516,Age : 41 - 60,Male,Property,NSW,Yes,Mass Customer,Important
3518,Age : 21 - 40,Female,IT,NSW,Yes,Mass Customer,General
3519,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
3520,Age : 41 - 60,Male,Health,NSW,Yes,Mass Customer,Very Important
3522,Age : 21 - 40,Female,Financial Services,NSW,Yes,High Net Worth,Important
3524,Age : 41 - 60,Male,Financial Services,NSW,Yes,Mass Customer,Very Important
3526,Age : 41 - 60,Male,Telecommunications,NSW,Yes,High Net Worth,Not Important
3527,Age : 41 - 60,Female,Financial Services,VIC,No,High Net Worth,Important
3528,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
3529,Age : 41 - 60,Female,IT,NSW,Yes,High Net Worth,Not Important
3531,Age : 41 - 60,Female,Retail,NSW,Yes,Affluent Customer,General
3532,Age : 21 - 40,Female,Health,VIC,Yes,High Net Worth,General
3533,Age : 21 - 40,Male,Financial Services,NSW,Yes,Affluent Customer,Important
3534,Age : 41 - 60,Female,Manufacturing,VIC,Yes,Affluent Customer,Important
3535,Age : 21 - 40,Female,Manufacturing,NSW,No,High Net Worth,Important
3536,Age : 41 - 60,Male,Retail,VIC,No,Affluent Customer,Not Important
3537,Age : 21 - 40,Male,Financial Services,NSW,No,Mass Customer,Very Important
3538,Age : 41 - 60,Male,Health,NSW,No,Mass Customer,Very Important
3539,Age : 21 - 40,Female,IT,QLD,Yes,Mass Customer,Not Important
3541,Age : 21 - 40,Male,Health,NSW,No,Mass Customer,Very Important
3542,Age : 41 - 60,Female,Financial Services,QLD,No,Mass Customer,Important
3543,Age : 21 - 40,Female,Health,QLD,Yes,High Net Worth,General
3546,Age : 21 - 40,Female,Manufacturing,NSW,Yes,Affluent Customer,Important
3547,Age : 41 - 60,Male,Financial Services,VIC,No,Affluent Customer,General
3549,Age : 41 - 60,Female,Retail,NSW,No,Mass Customer,Very Important
3550,Age : 21 - 40,Female,Retail,NSW,Yes,Mass Customer,Important
3551,Age : 41 - 60,Male,Health,QLD,Yes,Mass Customer,Important
3552,Age : 21 - 40,Male,Retail,NSW,Yes,Affluent Customer,General
3553,Age : 41 - 60,Male,Health,VIC,No,Mass Customer,Important
3554,Age : 41 - 60,Male,IT,NSW,Yes,Mass Customer,General
3555,Age : 41 - 60,Female,Manufacturing,NSW,No,Mass Customer,Very Important
3556,Age : 21 - 40,Female,Manufacturing,VIC,No,High Net Worth,General
3557,Age : 41 - 60,Female,Health,QLD,No,Affluent Customer,General
3559,Age : 21 - 40,Female,Entertainment,QLD,Yes,High Net Worth,Not Important
3560,Age : 21 - 40,Male,Retail,QLD,Yes,Mass Customer,General
3561,Age : 41 - 60,Female,Financial Services,QLD,Yes,Mass Customer,Important
3563,Age : 21 - 40,Female,Financial Services,QLD,No,Affluent Customer,General
3566,Age : 41 - 60,Male,Health,NSW,Yes,Affluent Customer,Important
3567,Age : 21 - 40,Female,Financial Services,QLD,Yes,Affluent Customer,General
3568,Age : 61 - 80,Female,Retail,QLD,No,Affluent Customer,Not Important
3570,Age : 41 - 60,Male,Entertainment,VIC,No,Mass Customer,Not Important
3571,Age : 41 - 60,Female,Property,VIC,Yes,Mass Customer,General
3572,Age : 21 - 40,Male,Retail,NSW,Yes,Affluent Customer,General
3573,Age : 21 - 40,Female,Manufacturing,QLD,Yes,Mass Customer,Important
3574,Age : 21 - 40,Female,Health,QLD,No,Mass Customer,General
3575,Age : 41 - 60,Female,IT,NSW,Yes,Affluent Customer,Not Important
3577,Age : 41 - 60,Male,Retail,QLD,No,High Net Worth,Not Important
3578,Age : 61 - 80,Female,Property,NSW,No,Mass Customer,Not Important
3579,Age : 21 - 40,Female,Health,NSW,No,High Net Worth,Important
3580,Age : 41 - 60,Female,Health,VIC,No,Mass Customer,Important
3582,Age : 41 - 60,Female,Property,NSW,No,Mass Customer,Important
3583,Age : 41 - 60,Female,Retail,NSW,No,Affluent Customer,General
3584,Age : 41 - 60,Male,Health,QLD,No,Mass Customer,Important
3585,Age : 41 - 60,Female,Financial Services,VIC,Yes,High Net Worth,Important
3586,Age : 41 - 60,Female,Health,NSW,No,Affluent Customer,Important
3588,Age : 41 - 60,Female,Health,NSW,Yes,Affluent Customer,Important
3589,Age : 41 - 60,Female,Health,QLD,No,High Net Worth,General
3590,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
3591,Age : 41 - 60,Male,Financial Services,NSW,No,Mass Customer,Very Important
3593,Age : 21 - 40,Female,Retail,VIC,No,Mass Customer,General
3594,Age : 21 - 40,Male,Manufacturing,VIC,No,Mass Customer,Important
3595,Age : 41 - 60,Female,Retail,NSW,No,Mass Customer,Very Important
3596,Age : 41 - 60,Female,Retail,VIC,No,Mass Customer,General
3597,Age : 61 - 80,Male,Property,NSW,Yes,Affluent Customer,Not Important
3598,Age : 21 - 40,Male,Manufacturing,NSW,Yes,Affluent Customer,Important
3601,Age : 41 - 60,Female,IT,NSW,No,Mass Customer,General
